-framework alewrap -game_path /home/ubuntu/deepmind-atari/roms/ -name DQN3_0_1_gopher_FULL_Y -env gopher -env_params useRGB=true -agent NeuralQLearner -agent_params lr=0.00025,ep=1,ep_end=0,ep_endt=0,discount=0.99,hist_len=4,learn_start=1,replay_memory=1000000,update_freq=4,n_replay=1,network="DQN3_0_1_gopher_FULL_Y.t7",preproc="net_downsample_2x_full_y",state_dim=7056,minibatch_size=32,rescale_r=1,ncols=1,bufferSize=512,valid_size=500,target_q=10000,clip_delta=1,min_reward=-1,max_reward=1 -steps 50000000 -eval_freq 1250000 -eval_steps 1250000 -prog_freq 1000000 -save_freq 1250000 -actrep 4 -gpu 0 -random_starts 30 -pool_frms type="max",size=2 -seed 1 -threads 4 -ale_host 52.8.225.234 -ale_port 17010 -ale_login team_10 -ale_pass yzvpDK
!!!!!ale_pass:	yzvpDK	 ale_login:	team_10
Torch Threads:	4
Using GPU device id:	0
Torch Seed:	1
CUTorch Seed:	1791095845
{
  useRGB = true,
  ale_host = "52.8.225.234",
  ale_port = 17010
}
AUTH: team_10,yzvpDK,gopher
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:0, total:51100
reward:20, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:0, total:51120
reward:20, total:51140
reward:0, total:51140
reward:0, total:51140
reward:0, total:51140
reward:0, total:51140
reward:0, total:51140
reward:0, total:51140
reward:0, total:51140
reward:20, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:0, total:51160
reward:20, total:51180
reward:0, total:51180
reward:0, total:51180
reward:20, total:51200
reward:0, total:51200
reward:0, total:51200
reward:0, total:51200
reward:20, total:51220
reward:0, total:51220
reward:0, total:51220
reward:20, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:0, total:51240
reward:20, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:0, total:51260
reward:20, total:51280
reward:0, total:51280
reward:0, total:51280
reward:0, total:51280
reward:0, total:51280
reward:0, total:51280
reward:0, total:51280
reward:0, total:51280
reward:0, total:51280
reward:20, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:0, total:51300
reward:20, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:0, total:51320
reward:20, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:0, total:51340
reward:20, total:51360
reward:0, total:51360
reward:0, total:51360
reward:0, total:51360
reward:0, total:51360
reward:0, total:51360
reward:0, total:51360
reward:0, total:51360
reward:20, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:0, total:51380
reward:20, total:51400
reward:0, total:51400
reward:0, total:51400
reward:0, total:51400
reward:0, total:51400
reward:0, total:51400
reward:0, total:51400
reward:0, total:51400
reward:0, total:51400
reward:20, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:0, total:51420
reward:20, total:51440
reward:0, total:51440
reward:0, total:51440
reward:0, total:51440
reward:0, total:51440
reward:0, total:51440
reward:20, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:0, total:51460
reward:100, total:51560
reward:20, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:0, total:51580
reward:20, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:0, total:51600
reward:20, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:0, total:51620
reward:20, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:0, total:51640
reward:20, total:51660
reward:0, total:51660
reward:0, total:51660
reward:0, total:51660
reward:0, total:51660
reward:0, total:51660
reward:0, total:51660
reward:0, total:51660
reward:20, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:0, total:51680
reward:20, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:0, total:51700
reward:20, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:0, total:51720
reward:20, total:51740
reward:0, total:51740
reward:0, total:51740
reward:0, total:51740
reward:0, total:51740
reward:0, total:51740
reward:0, total:51740
reward:0, total:51740
reward:100, total:51840
reward:20, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:0, total:51860
reward:20, total:51880
reward:0, total:51880
reward:0, total:51880
reward:0, total:51880
reward:20, total:51900
reward:0, total:51900
reward:0, total:51900
reward:0, total:51900
reward:0, total:51900
reward:0, total:51900
reward:0, total:51900
reward:0, total:51900
reward:0, total:51900
reward:20, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:0, total:51920
reward:20, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
reward:0, total:51940
